data_set_id,primary_injection_structure_id,primary_injection_structure_acronym,secondary_injection_structure_id,secondary_injection_acronym,mouse_line_name,grid_file_url,projection_structure_unionizes_file_url
182226133,918,ENTl,"{922,918}","{PERI,ENTl}",Otof-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182226133_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182226133_projection_structure_unionizes.csv
182226839,382,CA1,"{518,382}","{SUBv,CA1}",Vipr2-Cre_KE2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182226839_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182226839_projection_structure_unionizes.csv
182280207,795,PAG,"{591,128,795,35,872,975}","{CLI,MRN,PAG,III,DR,EW}",Vipr2-Cre_KE2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182280207_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182280207_projection_structure_unionizes.csv
182280916,64,AD,"{463,362,64,726,1113}","{CA3,MD,AD,DG,IAD}",Slc6a5-Cre_KF109,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182280916_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182280916_projection_structure_unionizes.csv
182293273,385,VISp,"{533,385}","{VISpm,VISp}",Vip-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182293273_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182293273_projection_structure_unionizes.csv
182294687,334,BMAp,"{334,655,788,451}","{BMAp,COApl,PAA,BLAv}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182294687_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182294687_projection_structure_unionizes.csv
182295393,726,DG,{726},{DG},Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182295393_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182295393_projection_structure_unionizes.csv
182336846,830,DMH,"{946,980,830}","{PH,PMd,DMH}",Nr5a1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182336846_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182336846_projection_structure_unionizes.csv
182337561,693,VMH,"{830,1004,693,194}","{DMH,PMv,VMH,LHA}",Nr5a1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182337561_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182337561_projection_structure_unionizes.csv
182338356,39,ACAd,"{39,48}","{ACAd,ACAv}",Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182338356_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182338356_projection_structure_unionizes.csv
182341627,310,SF,"{39,564,258,266,310,581,48}","{ACAd,MS,LSr,LSv,SF,TRS,ACAv}",Syt6-Cre_KI148,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182341627_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182341627_projection_structure_unionizes.csv
182458849,978,PGRNl,"{955,978,83,307}","{LRNm,PGRNl,IO,MARN}",Gal-Cre_KI87,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182458849_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182458849_projection_structure_unionizes.csv
182459635,523,MPO,"{351,38,272,452,523,515,133,181}","{BST,PVH,AVPV,MEPO,MPO,MPN,PVpo,RE}",Gal-Cre_KI87,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182459635_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182459635_projection_structure_unionizes.csv
182460343,515,MPN,"{515,88,523,38}","{MPN,AHN,MPO,PVH}",Gal-Cre_KI87,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182460343_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182460343_projection_structure_unionizes.csv
182461051,993,MOs,{993},{MOs},Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182461051_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182461051_projection_structure_unionizes.csv
182465608,7,PSV,"{7,101}","{PSV,VCO}",Syt6-Cre_KI148,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182465608_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182465608_projection_structure_unionizes.csv
182467026,329,SSp-bfd,{329},{SSp-bfd},A930038C07Rik-Tg1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182467026_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182467026_projection_structure_unionizes.csv
182467736,886,RSPv,"{886,879}","{RSPv,RSPd}",Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182467736_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182467736_projection_structure_unionizes.csv
182515576,733,VPM,"{733,1020,629}","{VPM,PO,VAL}",Gal-Cre_KI87,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182515576_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182515576_projection_structure_unionizes.csv
182516286,918,ENTl,{918},{ENTl},Wfs1-Tg3-CreERT2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182516286_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182516286_projection_structure_unionizes.csv
182613651,294,SCm,"{294,795,302}","{SCm,PAG,SCs}",Pvalb-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182613651_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182613651_projection_structure_unionizes.csv
182615063,463,CA3,"{463,423}","{CA3,CA2}",Grp-Cre_KH288,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182615063_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182615063_projection_structure_unionizes.csv
182615771,463,CA3,{463},{CA3},Grp-Cre_KH288,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182615771_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182615771_projection_structure_unionizes.csv
182616478,985,MOp,{985},{MOp},Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182616478_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182616478_projection_structure_unionizes.csv
182617186,843,PAR,"{843,1084,926}","{PAR,PRE,ENTm}",Wfs1-Tg3-CreERT2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182617186_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182617186_projection_structure_unionizes.csv
182685522,1041,PFL,"{1041,1049}","{PFL,FL}",Grik4-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182685522_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182685522_projection_structure_unionizes.csv
182686228,151,AOB,"{151,159}","{AOB,AON}",Cdhr1-Cre_KG66,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182686228_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182686228_projection_structure_unionizes.csv
182686935,1002,AUDp,{1002},{AUDp},Trib2-2A-CreERT2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182686935_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182686935_projection_structure_unionizes.csv
182793477,993,MOs,"{985,993}","{MOp,MOs}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182793477_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182793477_projection_structure_unionizes.csv
182794184,895,ECT,"{922,541,895,918}","{PERI,TEa,ECT,ENTl}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182794184_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182794184_projection_structure_unionizes.csv
182795499,993,MOs,"{985,993}","{MOp,MOs}",Grm2-Cre_MR90,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182795499_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182795499_projection_structure_unionizes.csv
182803137,985,MOp,"{337,985}","{SSp-ll,MOp}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182803137_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182803137_projection_structure_unionizes.csv
182804552,621,V,"{621,7,534,445,136,852}","{V,PSV,SUT,SPVO,IRN,PARN}",Pvalb-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182804552_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182804552_projection_structure_unionizes.csv
182805258,218,LP,"{325,1029,475,218,628}","{SGN,POL,MG,LP,NOT}",Vipr2-Cre_KE2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182805258_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182805258_projection_structure_unionizes.csv
182805965,575,CL,"{1020,575,907,626,155,255}","{PO,CL,PCN,MDl,LD,AV}",Crh-IRES-Cre (BL),http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182805965_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182805965_projection_structure_unionizes.csv
182814071,993,MOs,"{972,39,993}","{PL,ACAd,MOs}",Grm2-Cre_MR90,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182814071_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182814071_projection_structure_unionizes.csv
182842391,88,AHN,"{797,347,194,796,88,38,830}","{ZI,SBPV,LHA,A13,AHN,PVH,DMH}",Sim1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182842391_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182842391_projection_structure_unionizes.csv
182843806,382,CA1,"{382,726}","{CA1,DG}",Kcnc2-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182843806_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182843806_projection_structure_unionizes.csv
182886547,1002,AUDp,"{1002,1011}","{AUDp,AUDd}",Sst-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182886547_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182886547_projection_structure_unionizes.csv
182887258,266,LSv,"{15,149,351,564,266,258,226,452}","{PT,PVT,BST,MS,LSv,LSr,LPO,MEPO}",Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182887258_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182887258_projection_structure_unionizes.csv
182888003,599,CM,"{362,59,599}","{MD,IMD,CM}",Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182888003_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182888003_projection_structure_unionizes.csv
182890735,83,IO,"{978,83,307}","{PGRNl,IO,MARN}",Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182890735_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182890735_projection_structure_unionizes.csv
182892855,1020,PO,"{1020,218}","{PO,LP}",Slc18a2-Cre_OZ14,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182892855_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182892855_projection_structure_unionizes.csv
182896517,22,PTLp,"{22,394}","{PTLp,VISam}",Etv1-CreERT2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182896517_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182896517_projection_structure_unionizes.csv
182933935,463,CA3,"{726,382,385,22,463}","{DG,CA1,VISp,PTLp,CA3}",Kcnc2-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182933935_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182933935_projection_structure_unionizes.csv
182934777,1002,AUDp,"{1011,1002}","{AUDd,AUDp}",Gad2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182934777_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182934777_projection_structure_unionizes.csv
182935487,993,MOs,"{39,993}","{ACAd,MOs}",Vip-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182935487_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/182935487_projection_structure_unionizes.csv
183009881,672,CP,{672},{CP},Chat-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183009881_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183009881_projection_structure_unionizes.csv
183011353,1020,PO,"{1020,218,733}","{PO,LP,VPM}",Grik4-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183011353_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183011353_projection_structure_unionizes.csv
183057424,599,CM,"{599,59,362}","{CM,IMD,MD}",Grp-Cre_KH288,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183057424_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183057424_projection_structure_unionizes.csv
183058837,362,MD,"{575,362}","{CL,MD}",Grp-Cre_KH288,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183058837_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183058837_projection_structure_unionizes.csv
183071513,907,PCN,"{575,907,362}","{CL,PCN,MD}",Grp-Cre_KH288,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183071513_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183071513_projection_structure_unionizes.csv
183103805,985,MOp,{985},{MOp},Crh-IRES-Cre (BL),http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183103805_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183103805_projection_structure_unionizes.csv
183104511,39,ACAd,"{993,39}","{MOs,ACAd}",Crh-IRES-Cre (BL),http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183104511_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183104511_projection_structure_unionizes.csv
183105218,1002,AUDp,"{1011,1002}","{AUDd,AUDp}",Crh-IRES-Cre (BL),http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183105218_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183105218_projection_structure_unionizes.csv
183171679,361,SSp-tr,"{361,329}","{SSp-tr,SSp-bfd}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183171679_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183171679_projection_structure_unionizes.csv
183172820,993,MOs,"{39,993}","{ACAd,MOs}",Crh-IRES-Cre (BL),http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183172820_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183172820_projection_structure_unionizes.csv
183173527,385,VISp,{385},{VISp},Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183173527_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183173527_projection_structure_unionizes.csv
183174303,575,CL,"{985,1020,575}","{MOp,PO,CL}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183174303_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183174303_projection_structure_unionizes.csv
183175010,218,LP,"{155,726,463,218}","{LD,DG,CA3,LP}",Grik4-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183175010_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183175010_projection_structure_unionizes.csv
183225124,918,ENTl,"{895,922,541,1018,918}","{ECT,PERI,TEa,AUDv,ENTl}",Grm2-Cre_MR90,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183225124_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183225124_projection_structure_unionizes.csv
183225830,149,PVT,"{599,15,59,362,149}","{CM,PT,IMD,MD,PVT}",Grm2-Cre_MR90,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183225830_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183225830_projection_structure_unionizes.csv
183282261,218,LP,"{726,218,155}","{DG,LP,LD}",Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183282261_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183282261_projection_structure_unionizes.csv
183282970,218,LP,{218},{LP},Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183282970_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183282970_projection_structure_unionizes.csv
183284388,867,PB,"{147,984,867}","{LC,CENT3,PB}",Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183284388_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183284388_projection_structure_unionizes.csv
183329222,362,MD,"{64,186,483,575,907,362}","{AD,LH,MH,CL,PCN,MD}",Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183329222_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183329222_projection_structure_unionizes.csv
183329991,475,MG,"{475,726,218,170}","{MG,DG,LP,LGd}",Gal-Cre_KI87,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183329991_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183329991_projection_structure_unionizes.csv
183330908,111,AIp,"{677,111,583,922,378,895,952}","{VISC,AIp,CLA,PERI,SSs,ECT,EPd}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183330908_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183330908_projection_structure_unionizes.csv
183374804,329,SSp-bfd,{329},{SSp-bfd},Scnn1a-Tg3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183374804_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183374804_projection_structure_unionizes.csv
183375545,4,IC,"{4,616}","{IC,CUN}",Pdzk1ip1-Cre_KD31,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183375545_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183375545_projection_structure_unionizes.csv
183376269,294,SCm,"{531,294,706}","{MPT,SCm,OP}",Pdzk1ip1-Cre_KD31,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183376269_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183376269_projection_structure_unionizes.csv
183376982,726,DG,{726},{DG},Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183376982_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183376982_projection_structure_unionizes.csv
183459175,38,PVH,{38},{PVH},Avp-IRES2-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183459175_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183459175_projection_structure_unionizes.csv
183461297,39,ACAd,"{48,39}","{ACAv,ACAd}",Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183461297_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183461297_projection_structure_unionizes.csv
183470468,48,ACAv,"{48,39,993}","{ACAv,ACAd,MOs}",Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183470468_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183470468_projection_structure_unionizes.csv
183471174,723,ORBl,"{104,723,746,985}","{AId,ORBl,ORBvl,MOp}",Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183471174_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183471174_projection_structure_unionizes.csv
183471884,385,VISp,{385},{VISp},Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183471884_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183471884_projection_structure_unionizes.csv
183472596,39,ACAd,"{993,972,39}","{MOs,PL,ACAd}",Grp-Cre_KH288,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183472596_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183472596_projection_structure_unionizes.csv
183562831,795,PAG,"{872,795,591}","{DR,PAG,CLI}",Cck-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183562831_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183562831_projection_structure_unionizes.csv
183617432,985,MOp,{985},{MOp},Htr2a-Cre_KM207,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183617432_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183617432_projection_structure_unionizes.csv
183618139,39,ACAd,"{39,972,993}","{ACAd,PL,MOs}",Htr2a-Cre_KM207,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183618139_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183618139_projection_structure_unionizes.csv
183618845,746,ORBvl,"{746,723,993,44}","{ORBvl,ORBl,MOs,ILA}",Htr2a-Cre_KM207,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183618845_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183618845_projection_structure_unionizes.csv
183901489,867,PB,"{867,147}","{PB,LC}",Chat-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183901489_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/183901489_projection_structure_unionizes.csv
184073678,22,PTLp,"{182305689,22}","{SSp-un,PTLp}",Scnn1a-Tg3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184073678_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184073678_projection_structure_unionizes.csv
184074388,385,VISp,{385},{VISp},Scnn1a-Tg3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184074388_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184074388_projection_structure_unionizes.csv
184075100,409,VISl,"{541,409,402}","{TEa,VISl,VISal}",Scnn1a-Tg3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184075100_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184075100_projection_structure_unionizes.csv
184075807,843,PAR,"{1084,1037,843}","{PRE,POST,PAR}",Scnn1a-Tg3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184075807_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184075807_projection_structure_unionizes.csv
184157585,149,PVT,"{636,59,149}","{MDm,IMD,PVT}",Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184157585_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184157585_projection_structure_unionizes.csv
184158290,181,RE,"{599,1077,59,149,15,181,189,1120}","{CM,PR,IMD,PVT,PT,RE,RH,IAM}",Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184158290_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184158290_projection_structure_unionizes.csv
184158996,609,SPA,"{609,59,362,149,599,930,483,186}","{SPA,IMD,MD,PVT,CM,PF,MH,LH}",Calb2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184158996_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/184158996_projection_structure_unionizes.csv
184159706,1002,AUDp,{1002},{AUDp},Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184159706_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184159706_projection_structure_unionizes.csv
184167484,22,PTLp,"{394,22}","{VISam,PTLp}",Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184167484_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184167484_projection_structure_unionizes.csv
184168193,886,RSPv,{886},{RSPv},Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184168193_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184168193_projection_structure_unionizes.csv
184168899,104,AId,"{119,1057,104}","{AIv,GU,AId}",Grp-Cre_KH288,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184168899_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184168899_projection_structure_unionizes.csv
184169615,39,ACAd,"{39,993}","{ACAd,MOs}",Grp-Cre_KH288,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184169615_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184169615_projection_structure_unionizes.csv
184212995,100,IPN,{100},{IPN},Ntrk1-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184212995_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184212995_projection_structure_unionizes.csv
184213701,48,ACAv,"{44,48}","{ILA,ACAv}",Grp-Cre_KH288,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184213701_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184213701_projection_structure_unionizes.csv
184259031,961,PIR,{961},{PIR},Syt17-Cre_NO14,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184259031_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/184259031_projection_structure_unionizes.csv
